Title,Conference,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49
"Simple objects for Standard ML - Dawson R. Engler","PLDI 1996",0.0487067709,1.5895735689,0.0487067709,0.0487067709,0.0487067707,7.6210857207,0.0487067709,0.0487067712,0.0487067709,0.0487067708,0.0487067709,0.0487067708,0.0487067709,4.4251522976,0.0487067710,0.0487067709,0.0487067710,1.6129105066,6.6320217411,0.0487067716,0.0487067709,0.0487067710,0.0487067709,0.0487067707,0.0487067708,0.0487067710,5.2385914314,0.0487067712,0.0487067710,0.0487067709,0.0487067710,0.0487067710,0.0487067710,0.0487067708,6.1392331053,0.0487067712,0.0487067709,0.0487067711,38.1310857756,0.0487067707,0.0487067709,0.0487067708,0.0487067708,0.0487067711,0.0487067708,0.0487067710,0.0487067714,0.0487067709,0.0487067707,0.0487067708
"TIL: a type-directed optimizing compiler for ML - John Reppy Jon Riecke","PLDI 1996",0.0487067709,0.0487067717,0.0487067709,1.1063796350,0.0487067708,0.0487067707,0.0487067726,0.0487067711,0.0487067709,0.0487067710,0.0487067710,0.0487067714,0.0487067709,0.0487067707,0.0487067710,0.0487067713,8.2565589161,0.0487067712,0.0487067708,1.3765967669,0.0487067712,0.0487067713,0.0487067711,0.0487067716,0.0487067712,4.6999140509,0.0487067710,0.0487067712,0.0487067713,0.0487067709,0.0487067708,0.0487067709,0.0487067710,8.9578845801,6.5415196138,0.0487067708,1.4816590051,0.0487067714,0.0487067712,0.0487067712,8.4133287298,2.7367103795,0.0487067710,0.0487067712,0.0487067710,0.0487067708,7.2005388180,3.7646839590,0.0487067710,0.0487067708
"Realistic compilation by partial evaluation - Suresh Jagannathan Andrew Wright","PLDI 1996",0.0487067717,1.9284125791,0.0487067709,0.0487067708,0.0487067710,0.0487067707,0.0487067708,0.0487067711,0.0487067710,0.0487067711,1.3501150467,0.0487067708,13.4879517997,0.0487067709,0.0487067710,0.0487067710,0.0487067708,1.7330971196,0.0487067710,0.0487067710,0.0487067707,0.0487067712,0.0487067711,0.0487067711,0.0487067712,0.0487067710,0.0487067711,0.0487067710,0.0487067712,0.0487067710,0.0487067713,0.0487067713,0.0487067719,0.0487067708,1.2711446199,0.0487067709,0.0487067710,0.0487067710,0.0487067710,0.0487067711,27.4035102632,0.0487067709,0.0487067709,0.0487067710,0.0487067709,0.0487067712,11.1667159437,0.0487067712,0.0487067708,0.0487067713
"Data specialization - Michael Sperber Peter Thiemann","PLDI 1996",0.0487067713,0.0487067709,0.0487067707,0.0487067711,0.0487067707,0.0487067708,1.6593252283,0.0487067713,0.0487067709,0.0487067708,0.0487067711,0.0487067707,0.0487067707,0.0487067707,0.0487067710,19.8901079302,0.0487067707,0.0487067708,0.0487067709,1.3991058216,0.0487067708,0.0487067708,8.3089298400,0.0487067708,0.0487067722,0.0487067709,0.0487067714,0.0487067708,0.0487067708,0.0487067709,0.0487067707,0.0487067715,0.0487067717,0.0487067708,17.5133560085,0.0487067707,0.0487067710,2.5214157759,0.0487067711,0.0487067709,0.0487067713,0.0487067715,0.0487067709,0.0487067708,0.0487067709,0.0487067711,0.0487067709,0.0487067707,0.0487067709,0.0487067706
"Catching bugs in the web of program invariants - Alexandre E. Eichenberger Edward S. Davidson","PLDI 1996",0.0487067714,0.0487067713,0.0487067709,2.6380201075,0.0487067708,0.0487067710,0.0487067712,36.0037771764,0.0487067712,0.0487067708,0.0487067708,0.0487067709,0.0487067709,0.0487067710,0.0487067710,0.0487067710,0.0487067711,6.1793962542,8.1166189003,0.0487067711,0.0487067708,0.0487067710,0.0487067714,0.0487067710,0.0487067710,0.0487067710,0.0487067712,0.0487067709,0.0487067710,3.1625645846,0.0487067710,0.0487067709,0.0487067711,0.0487067712,24.6273521754,0.0487067708,0.0487067710,0.0487067715,0.0487067713,1.6870763265,1.9748486177,0.0487067708,0.0487067713,0.0487067708,0.0487067708,0.0487067710,0.0487067716,0.0487067709,0.0487067710,0.0487067717
"Relocating machine instructions by currying - Todd B. Knoblock Erik Ruf","PLDI 1996",3.9719231258,0.0487067709,0.0487067709,0.0487067707,0.0487067708,23.1893196255,0.0487067717,0.0487067712,0.0487067712,0.0487067708,0.0487067708,0.0487067715,0.0487067708,0.0487067708,0.0487067709,0.0487067709,0.0487067710,0.0487067707,0.0487067708,0.0487067712,1.3667619521,0.0487067708,0.0487067710,0.0487067708,0.0487067707,0.0487067712,0.0487067707,0.0487067709,0.0487067708,0.0487067707,0.0487067706,9.9577110640,0.0487067708,1.1415272901,20.4749375355,0.0487067708,0.0487067708,0.0487067719,0.0487067710,0.0487067708,0.0487067707,0.0487067709,0.0487067713,0.0487067709,0.0487067708,0.0487067710,0.0487067712,1.2786671145,0.0487067708,3.0088064397
"Teapot: language support for writing memory coherence protocols - Norman Ramsey","PLDI 1996",0.0487067708,1.2968642522,0.0487067708,0.0487067706,0.0487067710,0.0487067713,0.0487067707,0.0487067707,0.0487067709,0.0487067711,0.0487067712,0.0487067708,0.0487067707,0.0487067707,0.0487067708,0.0487067707,0.0487067709,0.0487067708,1.6327008910,0.0487067710,0.0487067717,0.0487067707,0.0487067711,0.0487067709,0.0487067708,0.0487067709,0.0487067707,0.0487067708,0.0487067707,2.8480589855,0.0487067708,78.2877385359,0.0487067707,0.0487067708,0.0487067708,0.0487067709,0.0487067708,0.0487067717,0.0487067708,0.0487067711,0.0487067710,0.0487067711,2.3542675094,6.5756150794,0.0487067710,0.0487067708,2.3457021248,0.0487067707,0.0487067707,0.0487067708
"Target-sensitive construction of diagnostic programs for procedure calling sequence generators - Satish Chandra Brad Richards James R. Larus","PLDI 1996",0.0487067708,0.0487067709,0.0487067707,36.1422722451,0.0487067708,8.3620413947,0.0487067714,0.0487067708,0.0487067709,0.0487067708,0.0487067713,0.0487067707,0.0487067709,1.7044867318,1.6655213259,0.0487067708,0.0487067709,0.0487067709,0.0487067707,15.2437359196,2.9988743135,0.0487067710,0.0487067709,0.0487067714,0.0487067707,0.0487067713,0.0487067709,0.0487067708,0.0487067710,1.2965577801,0.0487067706,0.0487067711,0.0487067708,0.0487067707,0.0487067709,0.0487067709,0.0487067707,2.3366549986,0.0487067709,0.0487067710,0.0487067710,0.0487067709,4.6882162103,0.0487067708,0.0487067710,0.0487067710,0.0487067710,0.0487067707,0.0487067709,0.0487067709
"Replay for concurrent non-deterministic shared-memory applications - Mark W. Bailey Jack W. Davidson","PLDI 1996",0.0487067716,0.0487067708,0.0487067708,0.0487067709,6.2427711932,0.0487067710,0.0487067709,0.0487067707,0.0487067710,2.9826205641,4.3926157149,0.0487067709,0.0487067708,0.0487067708,0.0487067709,0.0487067710,0.0487067709,0.0487067708,0.0487067710,18.3606442066,8.9735241452,0.0487067709,0.0487067712,0.0487067713,0.0487067709,12.9654491496,0.0487067710,0.0487067710,0.0487067709,0.0487067708,0.0487067707,0.0487067711,0.0487067720,0.0487067707,0.0487067712,0.0487067710,0.0487067708,0.0487067710,3.3021231665,0.0487067710,0.0487067707,0.0487067710,0.0487067708,0.0487067717,58.1699060060,0.0487067710,0.0487067710,0.0487067707,0.0487067708,0.0487067708
"Data flow frequency analysis - Mark Russinovich Bryce Cogswell","PLDI 1996",0.0487067707,0.0487067710,0.0487067707,0.0487067708,0.0487067709,0.0487067711,0.0487067712,0.0487067708,0.0487067708,0.0487067713,0.0487067708,0.0487067710,0.0487067708,0.0487067708,0.0487067708,0.0487067707,0.0487067708,0.0487067710,0.0487067708,0.0487067711,17.4695771176,0.0487067708,0.0487067709,0.0487067713,0.0487067708,0.0487067714,0.0487067708,0.0487067711,0.0487067708,0.0487067708,0.0487067710,0.0487067708,0.0487067707,0.0487067708,0.0487067707,0.0487067711,0.0487067707,0.0487067708,0.0487067709,0.0487067707,0.0487067707,0.0487067715,0.0487067709,0.0487067709,80.6278364064,0.0487067708,0.0487067708,0.0487067709,0.0487067708,0.0487067709
"A new framework for exhaustive and incremental data flow analysis using DJ graphs - G. Ramalingam","PLDI 1996",0.0487067708,10.0123460720,0.0487067707,1.3018972901,0.0487067708,2.7087323804,0.0487067709,0.0487067709,0.0487067707,0.0487067708,1.4504477503,0.0487067709,0.0487067709,1.4399038547,0.0487067710,0.0487067712,0.0487067707,0.0487067714,1.7008951988,0.0487067711,0.0487067730,0.0487067708,0.0487067710,0.0487067716,0.0487067709,0.0487067709,0.0487067715,0.0487067708,0.0487067708,0.0487067709,11.1117555711,0.0487067709,1.3731391748,1.2552224225,0.0487067708,0.0487067708,3.3156770032,0.0487067709,0.0487067710,0.0487067721,0.0487067710,0.0487067708,0.0487067708,0.0487067708,0.0487067707,0.0487067709,33.3357600742,1.5787044365,0.0487067708,0.0487067709
"A framework for generalized control dependence - Vugranam C. Sreedhar Guang R. Gao Yong-Fong Lee","PLDI 1996",0.0487067708,0.0487067707,0.0487067707,1.1624872979,0.0487067708,3.0958215413,0.0487067706,0.0487067715,0.0487067712,0.0487067708,1.7340598151,0.0487067707,0.0487067708,1.3488804142,0.0487067708,0.0487067707,0.0487067708,0.0487067715,22.5416218229,0.0487067711,0.0487067709,0.0487067710,0.0487067709,0.0487067709,0.0487067708,0.0487067713,3.8751560676,0.0487067708,0.0487067710,0.0487067708,0.0487067713,0.0487067710,0.0487067707,0.0487067732,0.0487067708,1.6745317672,12.3042253379,0.0487067709,13.9414400342,0.0487067716,0.0487067714,0.0487067709,2.6713790675,0.0487067707,0.0487067707,0.0487067707,0.0487067715,1.1861712925,0.0487067706,0.0487067708
"Source-level debugging of scalar optimized code - Cormac Flanagan Matthew Flatt Shriram Krishnamurthi Stephanie Weirich Matthias Felleisen","PLDI 1996",0.0487067713,1.3367504040,0.0487067707,0.0487067708,0.0487067709,0.0487067711,0.0487067711,0.0487067709,0.0487067708,0.0487067711,0.0487067710,0.0487067709,0.0487067707,0.0487067711,0.0487067709,0.0487067708,0.0487067708,0.0487067707,0.0487067709,2.2938890869,0.0487067709,0.0487067708,0.0487067708,0.0487067713,0.0487067709,0.0487067708,4.6509205940,0.0487067709,0.0487067708,0.0487067709,0.0487067708,0.0487067709,0.0487067707,0.0487067709,0.0487067716,23.9003481345,0.0487067709,7.2047026554,8.1299017823,0.0487067710,14.8244347201,0.0487067709,0.0487067708,0.0487067712,0.0487067710,0.0487067709,0.0487067710,0.0487067708,0.0487067708,0.0487067710
"Static detection of dynamic memory errors - Ali-Reza Adl-Tabatabai Thomas Gross","PLDI 1996",3.6565445615,7.1674949967,0.0487067708,0.0487067707,0.0487067709,0.0487067707,0.0487067708,0.0487067707,0.0487067713,0.0487067711,8.3423532640,0.0487067709,0.0487067707,0.0487067709,0.0487067708,0.0487067708,0.0487067712,0.0487067707,10.6885629389,0.0487067713,9.8751766815,0.0487067710,0.0487067712,0.0487067709,0.0487067707,0.0487067710,0.0487067708,0.0487067709,0.0487067710,0.0487067708,0.0487067717,0.0487067709,0.0487067711,0.0487067707,0.0487067712,38.2565527409,0.0487067707,0.0487067710,17.3542621930,0.0487067710,0.0487067708,0.0487067709,0.0487067708,0.0487067713,0.0487067711,0.0487067708,0.0487067709,0.0487067708,0.0487067710,0.0487067710
"Commutativity analysis: a new analysis framework for parallelizing compilers - David Evans","PLDI 1996",0.0487067709,0.0487067709,0.0487067708,0.0487067706,0.0487067711,0.0487067707,1.4468481408,0.0487067707,0.0487067711,21.3987508965,0.0487067716,0.0487067707,0.0487067714,0.0487067707,0.0487067714,0.0487067709,0.0487067707,0.0487067710,0.0487067710,0.0487067710,0.0487067710,0.0487067708,0.0487067709,0.0487067708,0.0487067708,0.0487067709,0.0487067708,0.0487067708,0.0487067708,0.0487067707,0.0487067709,1.2962534807,0.0487067707,0.0487067707,0.0487067706,0.0487067710,3.8425019305,0.0487067717,0.0487067708,15.2591793871,0.0487067707,0.0487067709,0.0487067709,0.0487067709,0.0487067711,0.0487067709,0.0487067713,0.0487067713,0.0487067707,0.0487067707
"Global communication analysis and optimization - Martin C. Rinard Pedro C. Diniz","PLDI 1996",0.0487067708,0.0487067708,0.0487067707,1.1516767277,0.0487067712,0.0487067708,0.0487067712,0.0487067707,0.0487067709,16.1676564770,0.0487067711,0.0487067709,0.0487067707,0.0487067709,0.0487067708,0.0487067709,0.0487067709,0.0487067710,0.0487067709,0.0487067712,0.0487067713,0.0487067709,0.0487067708,0.0487067709,0.0487067707,0.0487067712,0.0487067714,0.0487067708,0.0487067709,0.0487067708,0.0487067712,4.4535030563,0.0487067708,0.0487067707,10.5079090275,0.0487067710,37.5779923015,0.0487067710,0.0487067711,0.0487067710,1.2057457569,1.7327933802,0.0487067707,17.5923774203,0.0487067716,0.0487067708,0.0487067712,0.0487067707,0.0487067708,0.0487067709
"GUM: a portable parallel implementation of Haskell - Soumen Chakrabarti Manish Gupta Jong-Deok Choi","PLDI 1996",0.0487067708,0.0487067706,0.0487067709,0.0487067725,0.0487067708,0.0487067715,0.0487067710,0.0487067709,0.0487067707,0.0487067711,0.0487067715,0.0487067710,0.0487067709,0.0487067713,0.0487067707,0.0487067708,0.0487067710,0.0487067707,0.0487067710,0.0487067725,0.0487067707,0.0487067707,0.0487067713,0.0487067707,0.0487067709,8.1671645386,0.0487067707,0.0487067709,0.0487067707,0.0487067715,0.0487067707,0.0487067713,0.0487067707,0.0487067706,12.0290345698,0.0487067710,0.0487067707,0.0487067707,0.0487067707,0.0487067707,0.0487067707,0.0487067708,12.0572449741,0.0487067713,0.0487067709,0.0487067707,0.0487067711,0.0487067709,0.0487067710,7.9413829793
"Simple garbage-collector-safety - P. W. Trinder K. Hammond J. S. Mattson, Jr. A. S. Partridge S. L. Peyton Jones","PLDI 1996",0.0487067707,0.0487067706,32.4612233777,0.0487067707,0.0487067708,0.0487067710,0.0487067708,0.0487067707,0.0487067708,0.0487067710,0.0487067707,0.0487067708,0.0487067707,1.5224865139,0.0487067707,0.0487067707,20.8633813726,0.0487067709,0.0487067706,0.0487067708,0.0487067707,0.0487067706,0.0487067713,0.0487067707,0.0487067707,1.3477358073,0.0487067706,0.0487067707,0.0487067706,0.0487067706,0.0487067707,0.0487067710,0.0487067706,0.0487067706,0.0487067708,0.0487067707,0.0487067706,0.0487067707,0.0487067709,0.0487067707,0.0487067707,0.0487067709,0.0487067707,0.0487067709,0.0487067706,0.0487067708,0.0487067713,0.0487067707,0.0487067710,0.0487067708
"Representing control in the presence of one-shot continuations - Hans-J. Boehm","PLDI 1996",0.0487067708,1.0394835227,0.0487067708,2.6489120275,0.0487067707,36.0622671446,0.0487067707,0.0487067708,0.0487067710,0.0487067707,0.0487067707,0.0487067706,0.0487067713,0.0487067708,0.0487067709,0.0487067708,1.5314750630,0.0487067711,0.0487067707,0.0487067706,0.0487067706,0.0487067711,0.0487067710,0.0487067710,0.0487067708,0.0487067709,0.0487067712,0.0487067707,0.0487067711,0.0487067708,1.0632512357,0.0487067707,0.0487067708,0.0487067707,3.5005144327,0.0487067706,0.0487067708,0.0487067707,0.0487067714,0.0487067706,1.4950439551,0.0487067706,0.0487067708,0.0487067708,0.0487067707,0.0487067711,0.0487067708,0.0487067707,0.0487067707,0.0487067708
"Automatic inline allocation of objects - Todd A. Proebsting","PLDI 1997",0.0487067712,0.0487067716,0.0487067707,2.9224449580,0.0487067710,0.0487067712,0.0487067712,3.0289727054,0.0487067712,0.0487067708,0.0487067710,0.0487067709,0.0487067715,4.9026343821,0.0487067715,0.0487067708,12.0494708082,0.0487067710,0.0487067709,0.0487067711,0.0487067712,0.0487067710,0.0487067715,7.2895336365,1.4387197116,0.0487067715,0.0487067707,1.6624512604,0.0487067710,12.9038721463,0.0487067707,0.0487067710,3.7009157080,1.2224581683,0.0487067712,1.9877199787,0.0487067710,0.0487067708,2.4752877637,0.0487067709,0.0487067709,0.0487067709,0.0487067709,0.0487067709,0.0487067709,0.0487067713,0.0487067713,0.0487067708,0.0487067709,0.0487067708
"Interprocedural dataflow analysis in an executable optimizer - Massimiliano Poletto Dawson R. Engler M. Frans Kaashoek","PLDI 1997",0.0487067707,0.0487067710,0.0487067711,5.4184655293,0.0487067709,0.0487067711,0.0487067708,0.0487067709,0.0487067708,0.0487067707,0.0487067707,0.0487067708,0.0487067709,0.0487067708,0.0487067709,0.0487067715,28.2516109251,0.0487067712,4.6531406204,0.0487067708,1.8735075598,0.0487067707,0.0487067709,0.0487067708,0.0487067710,0.0487067710,0.0487067709,0.0487067708,0.0487067707,3.4448677557,0.0487067707,0.0487067709,1.3642740946,0.0487067712,0.0487067715,0.0487067707,0.0487067710,0.0487067709,0.0487067719,0.0487067711,0.0487067708,0.0487067709,0.0487067708,0.0487067711,0.0487067709,0.0487067710,3.4749564029,0.0487067708,0.0487067713,3.9088312592
"Aggressive inlining - David W. Goodwin","PLDI 1997",0.0487067713,0.0487067711,0.0487067708,0.0487067707,0.0487067708,0.0487067711,0.0487067708,0.0487067709,0.0487067709,0.0487067709,0.0487067708,0.0487067708,0.0487067710,0.0487067707,0.0487067708,0.0487067709,26.5810334074,0.0487067707,0.0487067709,0.0487067709,0.0487067709,0.0487067708,0.0487067710,3.5277577763,0.0487067708,0.0487067713,0.0487067710,0.0487067709,0.0487067708,0.0487067708,0.0487067707,0.0487067709,0.0487067708,0.0487067708,0.0487067711,0.0487067709,0.0487067708,1.0373291100,0.0487067713,0.0487067710,0.0487067708,0.0487067708,0.0487067707,0.0487067713,0.0487067708,0.0487067712,0.0487067711,0.0487067707,0.0487067709,0.0487067711
"Interprocedural conditional branch elimination - Andrew Ayers Richard Schooler Robert Gottlieb","PLDI 1997",0.0487067711,0.0487067706,0.0487067717,0.0487067711,0.0487067706,0.0487067713,0.0487067708,0.0487067708,0.0487067706,0.0487067706,0.0487067706,0.0487067707,0.0487067707,0.0487067707,0.0487067708,0.0487067707,15.4085385158,0.0487067706,0.0487067709,0.0487067709,0.0487067706,0.0487067706,8.8617432714,0.0487067712,0.0487067709,5.7392568214,0.0487067737,0.0487067708,0.0487067706,0.0487067708,0.0487067707,0.0487067713,0.0487067708,0.0487067707,0.0487067713,0.0487067706,0.0487067706,0.0487067706,0.0487067715,0.0487067706,0.0487067707,0.0487067709,0.0487067706,0.0487067706,0.0487067706,0.0487067707,0.0487067706,1.1852884576,0.0487067709,0.0487067708
"Partial dead code elimination using slicing transformations - Rastislav Bodík Rajiv Gupta Mary Lou Soffa","PLDI 1997",0.0487067707,1.5160389814,0.0487067708,0.0487067707,0.0487067709,0.0487067712,0.0487067706,0.0487067707,0.0487067707,0.0487067709,0.0487067709,0.0487067707,0.0487067711,0.0487067708,0.0487067707,0.0487067706,0.0487067712,0.0487067706,0.0487067709,0.0487067715,1.1148973091,0.0487067706,0.0487067710,0.0487067714,2.9613159004,0.0487067714,0.0487067710,0.0487067709,0.0487067706,0.0487067708,0.0487067707,28.3791972138,0.0487067710,0.0487067707,1.5892541393,0.0487067709,0.0487067708,0.0487067708,2.7349683830,1.0452754530,0.0487067708,0.0487067707,0.0487067706,0.0487067713,0.0487067708,0.0487067707,0.0487067708,0.0487067707,0.0487067708,0.0487067708
"Efficient procedure mapping using cache line coloring - Rastislav Bodík Rajiv Gupta","PLDI 1997",0.0487067706,0.0487067706,0.0487067710,0.0487067707,0.0487067706,0.0487067707,0.0487067706,0.0487067710,0.0487067719,0.0487067707,0.0487067708,0.0487067708,0.0487067706,0.0487067709,0.0487067707,0.0487067706,0.0487067710,0.0487067708,0.0487067709,0.0487067707,0.0487067709,0.6530335609,0.0487067708,0.0487067709,0.0487067711,0.0487067712,0.0487067707,0.0487067709,0.6530335609,0.0487067708,0.0487067708,23.8646486484,0.0487067708,0.0487067707,5.7173629849,0.0487067708,0.0487067706,0.0487067709,5.2029832474,0.0487067707,0.0487067707,0.0487067706,0.0487067712,0.0487067707,0.0487067712,0.0487067718,0.0487067708,1.2011786068,0.0487067711,0.0487067708
"Near-optimal intraprocedural branch alignment - Amir H. Hashemi David R. Kaeli Brad Calder","PLDI 1997",0.0487067707,0.0487067711,0.0487067711,3.6663588277,0.0487067710,1.9245085769,0.0487067707,0.0487067709,0.0487067707,0.0487067708,0.0487067710,0.0487067707,0.0487067710,0.0487067710,0.0487067707,0.0487067707,0.0487067710,0.0487067706,0.0487067709,0.0487067708,0.0487067710,0.0487067709,26.7860467851,0.0487067712,0.0487067709,0.0487067710,0.0487067718,0.0487067708,0.0487067709,0.0487067709,0.0487067707,0.0487067714,0.0487067708,0.0487067714,10.6692191029,0.0487067707,0.0487067707,0.0487067707,0.0487067709,0.0487067708,0.0487067715,0.0487067710,0.0487067707,0.0487067708,0.0487067707,0.0487067708,0.0487067711,8.1974005423,0.0487067709,0.0487067714
