Title,Conference,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60,Topic 61,Topic 62,Topic 63,Topic 64,Topic 65,Topic 66,Topic 67,Topic 68,Topic 69,Topic 70,Topic 71,Topic 72,Topic 73,Topic 74
"i3QL: language-integrated live data views - Vlad Ureche Eugene Burmako Martin Odersky","OOPSLA 2014",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.9728975823,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,49.0108378335,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.2163410233,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,9.8891004845,0.0346371867,0.0346371867,3.0106963414,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.7521805412,0.0346371867,0.0346371867,1.3904065009,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Atlas: leveraging locks for non-volatile memory consistency - Ralf Mitschke Sebastian Erdweg Mirko Köhler Mira Mezini Guido Salvaneschi","OOPSLA 2014",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,7.0663221975,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.4442218707,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.9351086966,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,9.3726760615,0.0346371867,0.0346371867,0.0346371867,11.5488090084,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.9959376276,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.2593813157,1.5079408632,0.0346371867,16.6850769016,0.0346371867,0.0346371867,0.0346371867,0.0346371867,8.1287203272,0.0346371867,0.0346371867,7.4368141840,0.0346371867
"Fast splittable pseudorandom number generators - Dhruva R. Chakrabarti Hans-J. Boehm Kumud Bhandari","OOPSLA 2014",0.0346371867,0.0346371867,6.7994604016,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,45.1488951616,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.9842285667,1.2967806127,0.0346371867,0.0346371867,1.2834744210,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.1246484027,0.0346371867,0.0346371867,0.0346371867,0.0346371867,13.8359919862,0.0346371867,5.6481336568,0.0346371867,2.1151120390,2.8033624894,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,11.4196289359,0.0346371867,0.0346371867,1.3451323280,0.0346371867,0.0346371867,0.0346371867,0.0346371867,9.3136259688,2.2547658288,1.3429808152,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.1325914212,0.0346371867,3.2464856673,0.0346371867,1.4013860236,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,13.1614218212,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Multithreaded test synthesis for deadlock detection - Guy L. Steele, Jr. Doug Lea Christine H. Flood","OOPSLA 2014",0.0346371867,0.0346371867,0.0346371867,9.1111465939,0.0346371867,0.0346371867,0.0346371867,0.0346371867,64.9649390467,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.4560292765,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.3336612146,0.0346371867,0.0346371867,1.4115632777,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,4.1455782757,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.8906655089,0.0346371867,0.0346371867,0.0346371867,1.2646423023,0.0346371867,0.0346371867,1.1236518256,0.0346371867,0.0346371867,12.4572748845,0.0346371867,2.8719758177,16.5418183925,0.0346371867,1.4104330635,0.0346371867,0.0346371867,0.0346371867,1.5015411340,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Symbolic execution of multithreaded programs from arbitrary program contexts - Malavika Samak Murali Krishna Ramanathan","OOPSLA 2014",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,50.7745054356,0.0346371867,7.1410425041,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.1055583017,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.1211428261,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,5.9613252147,0.0346371867,0.0346371867,0.0346371867,3.9789412031,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.3933508540,0.0346371867,1.1873190461,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.1441855042,0.0346371867,0.0346371867,7.0153964239,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,4.7564354300,0.0346371867,0.0346371867,7.8364434971,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"CheckCell: data debugging for spreadsheets - Tom Bergan Dan Grossman Luis Ceze","OOPSLA 2014",7.7847035021,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,7.7286378263,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.2650732550,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,23.8362536127,0.0346371867,13.1132381179,0.0346371867,2.4398240323,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.0747299607,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Finding minimum type error sources - Daniel W. Barowy Dimitar Gochev Emery D. Berger","OOPSLA 2014",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.9013155977,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.3016375034,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.8267948509,0.0346371867,0.0346371867,0.0346371867,0.0346371867,7.1257719428,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,12.1532338824,0.0346371867,0.0346371867,0.0346371867,5.8824034756,0.0346371867,0.0346371867,4.0513030541,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Using web corpus statistics for program analysis - Michael Pradel Parker Schuh George Necula Koushik Sen","OOPSLA 2014",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.9189767437,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.9447190698,4.2371968422,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.1377438164,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,5.3229205302,0.0346371867,0.0346371867,6.9984119346,0.0346371867,15.5096045187,0.0346371867,8.2249957021,0.0346371867,0.0346371867,0.0346371867,90.9410347436,0.0346371867,0.0346371867,0.0346371867,1.2159179399,0.0346371867,0.0346371867,2.1620501161,0.0346371867,0.0346371867,0.0346371867,0.0346371867,10.3548987034,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.6731389956,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.8433109577,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Flint: fixing linearizability violations - Zvonimir Pavlinovic Tim King Thomas Wies","OOPSLA 2014",0.0346371867,0.0346371867,0.0346371867,4.9428482561,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.7387419974,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,9.0246788498,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.2783253962,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,18.7951943892,0.0346371867,6.6586639171,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.2692642974,0.0346371867,0.0346371867,0.0346371867,3.5693803906,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Statistical debugging for real-world performance problems - Peng Liu Omer Tripp Xiangyu Zhang","OOPSLA 2014",0.0346371867,41.4333806778,1.3807359900,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,6.1778455444,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.2181318664,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,12.0267331907,0.0346371867,2.6437387491,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.5764128746,2.8201186007,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Adaptive LL(*) parsing: the power of dynamic analysis - Linhai Song Shan Lu","OOPSLA 2014",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,8.1070896035,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.9692312547,0.0346371867,0.0346371867,0.0346371867,0.0346371867,4.1068091433,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.4422882729,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,13.0335725334,14.4606803485,6.7923898410,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.3841467801,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,17.0068014735,0.0346371867,0.0346371867,0.0346371867,1.8452484268,8.2327513762,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Automated migration of build scripts using dynamic analysis and search-based refactoring - Terence Parr Sam Harwell Kathleen Fisher","OOPSLA 2014",0.0346371867,0.0346371867,1.4272006037,0.0346371867,0.0346371867,43.5042224377,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.1724885187,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"MIX10: compiling MATLAB to X10 for high performance - Milos Gligoric Wolfram Schulte Chandra Prasad Danny van Velzen Iman Narasamdya Benjamin Livshits","OOPSLA 2014",0.0346371867,3.7400222861,0.0346371867,0.0346371867,0.0346371867,32.8473670746,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,8.3342061396,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.2169532465,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Staged parser combinators for efficient data processing - Vineet Kumar Laurie Hendren","OOPSLA 2014",0.0346371867,1.3728307954,0.0346371867,0.0346371867,0.0346371867,18.8687822436,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,4.5235363702,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.0381484124,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.3698881120,0.0346371867
"Bounded exhaustive test input generation from hybrid invariants - Manohar Jonnalagedda Thierry Coppey Sandro Stucki Tiark Rompf Martin Odersky","OOPSLA 2014",0.0346371867,0.0346371867,7.5928430356,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,9.4701874211,0.0346371867,0.0346371867,2.3572878247,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.8440826779,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,27.3510310807,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,7.8488815951,0.0346371867,5.0005235633,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.8122602954,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Compiler verification meets cross-language linking via data abstraction - Nicolás Rosner Valeria Bengolea Pablo Ponzio Shadi Abdul Khalek Nazareno Aguirre Marcelo F. Frias Sarfraz Khurshid","OOPSLA 2014",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.1528873912,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,2.6504602445,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,5.6257307045,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,42.3149246524,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.3710442550,0.0346371867,4.1386863683,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,4.9887266912,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"GPS: navigating weak memory with ghosts, protocols, and separation - Peng Wang Santiago Cuellar Adam Chlipala","OOPSLA 2014",2.5407493494,0.0346371867,1.2421862124,4.3214135724,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.5554876866,49.5208004393,0.0346371867,0.0346371867,1.3213156845,5.0101772936,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.0072392198,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,4.6755512551,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,29.1514511542,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867
"Natural proofs for asynchronous programs using almost-synchronous reductions - Aaron Turon Viktor Vafeiadis Derek Dreyer","OOPSLA 2014",0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,4.6802377109,0.0346371867,0.0346371867,0.0346371867,0.0346371867,7.8533472815,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,1.6059322891,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,3.1243745311,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,16.3628523574,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.8831183708,1.6986145845,3.8084952032,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,4.1443973760,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,0.0346371867,18.1850021626,0.0346371867
